shortme	for2591_id	species	sex	strain	animal_id	treatment	subproject	groups	mod	repeats	bwc	rgs	tint_mouse	nesting_rat	burrowing_rat	openfield_rat	cort_plasma	cort_fec	cort_fur_hair	food	social_interaction	Sacc_pref	OF_rearing_frequency	Of_immobile_duration	OF_center_time	BWB_WB	BWB_entries_in_BB	BWB_streching	BWB_LT	EPM_stretching	EPM_head_dip	EPM_closed_arms_duration	EPM_open_arms_duration	EPM_open1_3	Adrel_glands	Creatincise	Oxytocin	BDNF	Irwin	Seizures_n	Seizures_duration	Act_d	Act_n	HR_d	HR_n	NN.I_d	NN.I_n	NNx_d	NNx_n	pNNx_d	pNNx_n	RMSSD_d	RMSSD_n	SDNN_d	SDNN_n	MPPF_hippocampus_L	MPPF_hippocampus_R	MPPF_mPFC	MPPF_septum	FDG_mPFC	FDG_septum	FDG_amygdala	FDG_striatum	FDG_hypothalamus	FDG_thalamus	FDG_parietal_cortex	FDG_hippocampus	Init.ADT	Init.SD	total.SD	Mean.SD
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 60	SE	beh	chem_beh_SE	chem	3								7.8141																																																					
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 63	SE	beh	chem_beh_SE	chem	3	12.9			3	1545	11549.868		6.7851		21.3	145	89.2	78	25.6	36.56	36.6	2	2	1.36	2	23	53.88	198.32	75.28	0.0671	717.1		762.89		1																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 70	SE	beh	chem_beh_SE	chem	3	35.2			2	0	8558.494		6.825		27.4	210	82.7	49	88.64	75.84	116.52	14	11	26.2	1	19	73.44	183.4	116.68	0.0666	601.7		1161.75		9																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 71	SE	beh	chem_beh_SE	chem	3	39			3	0	9397.67		2.5431		26.4	313	60.4	80	108.52	53.96	161.48	12	2	36.64	1	25	49.96	205.04	123.8	0.0642	483.7		945.36		28																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 77	SE	beh	chem_beh_SE	chem	3	32			2	50.6	4971.453		5.4075		23.1	145	80.8	10	323.24	53.16	299	1	0	300	1	5	23.28	22.72	6.8	0.0684	561.2		738.43		33																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 79	SE	beh	chem_beh_SE	chem	3	38.1			2	35.1	6559.376		17.346		23.2		87.6	44	216.2	38.04	83.04	4	4	25.96	1	20	41.48	188.4	84.72	0.058	259.1		581.47		13																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 80	SE	beh	chem_beh_SE	chem	3	21.2			2	0	7644.746		24.3663		20.9	145	70.1	0	193.08	23	299	1	0	300	1	3	228.84	11.6	1.72	0.062	503.5		470.66		76																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 83	SE	beh	chem_beh_SE	chem	3	28.9			2	0	6173.515		26.9262		29.6	84	70.4	0	329.32	94.04	1.4	1	0	1.4	0	9	64.92	145.4	12.04	0.0553	491.3		450.61		177																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 84	SE	beh	chem_beh_SE	chem	3	15.8			3	0	11637.886		4.1454		22.1	167	87.7	71	46.52	11.96	134.36	11	3	7.8	0	19	19.76	232	132.88	0.0642	793.6		527.18																																	
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 90	SE	beh	chem_beh_SE	chem	3	22.2			3	1099.6	9252.771		29.3811		27.1	145	70.8	31	102.72	24.68	155.6	13	0	17.36	1	6	10.76	39	10.28	0.0791	600.5		482.16		10																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 95	SE	beh	chem_beh_SE	chem	3	18.3			3	922.6	11086.756		2.6334		16.9	84	78.3	93	54.24	18.44	112.64	10	7	8.4	3	21	42.24	218.44	140.88	0.0581	568.7		738.04		4																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 98	SE	beh	chem_beh_SE	chem	3	33.2			3	0	9410.389		13.1985		24.6	84	77.9	9	136.92	94.24	299	1	0	300	4	8	158.2	83.52	22	0.0689	870.7		867.15		17																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 61	sham	beh	chem_beh_sham	chem	3	9.8			3	2160.3	5903.004		5.2122		17.3	439	92.7	37	138.44	103.04	87.92	7	6	11.36	3	27	35.68	217.88	118	0.0596	727.6		802.48		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 66	sham	beh	chem_beh_sham	chem	3	7			2	946.7	6997.2		4.0908		16.6	419	91.1	49	144.68	27.2	72.88	7	8	6.72	5	11	169.36	66.48	20.08	0.0683	452.8		636.72		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 68	sham	beh	chem_beh_sham	chem	3	7.4			2	1608.7	5889.651		1.596		16.8	518	92.2	49	134.96	49.84	151.28	7	7	17.48	1	23	41.12	200.24	116.24	0.0597	314.4		1036.52		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 69	sham	beh	chem_beh_sham	chem	3	13.5			3	2023.4	8725.517		3.6		18.9	498		46	106.64	51.76	125.16	8	5	28.8	5	13	61.48	166.32	70.12	0.0527	330.4		668.55		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 72	sham	beh	chem_beh_sham	chem	3	10.2			1	1809.4	7077.866		5.7		12.9	470	89.2	64	122.76	44.4	48.04	6	5	0.92	1	19	87.08	160.88	67.28	0.0472	652.1		954		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 73	sham	beh	chem_beh_sham	chem	3	18.9			2	1998.5	6199.093		3.444		18.4	367	82.7	49	180.24	41.76	88.88	9	11	5.84	2	12	133.08	117.72	62	0.0623	277.9		1284.99		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 74	sham	beh	chem_beh_sham	chem	3	9.1			2	1350	6183.911		4.0677		15.9	419	90.2	50	95.52	74.76	96.28	5	6	16.4	4	19	74.64	168.52	67	0.041	380.7		1303.67		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 75	sham	beh	chem_beh_sham	chem	3	9.3			2	1786.8	9822.462		5.5776		14	367	94.1	54	75.68	58.84	103.64	7	4	20.68	2	27	48.56	184.04	99.12	0.0522	276.1		868.9		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 86	sham	beh	chem_beh_sham	chem	3	12.2			2	1896.6	7865.987		6.4113		16.8	498	77.5	37	155.4	25.04	146.8	9	5	4.24	4	18	75.64	158.12	72.64	0.0551	3041		479.56		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 91	sham	beh	chem_beh_sham	chem	3	17.1			1	1690.5	7446.785		3.423		18.1	439	93.2	64	122.32	8.04	107.92	8	5	16.84	5	11	116.8	119.52	49.64	0.0594	737.8		857.45		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 93	sham	beh	chem_beh_sham	chem	3	11.5			3	2050.1	6231.419		1.6296		16.4	518	92.3	43	166.68	42.52	42.72	3	5	6.84	1	24	41.52	208.28	124.68	0.0613	321.9		601.12		0																															
PostSE_chemical_behaviour	P11	rat	female	Sprague Dawley	Ko 94	sham	beh	chem_beh_sham	chem	3	5.8			3	1377.6	6892.298		4.305		15.1	470	91.1	38	140.72	30.4	86.04	7	7	4.4	0	25	42.4	216.8	118.48	0.0482	597.5		873.74		0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 20	SE	tel	chem_tel_SE	chem	-1					1344.4			3.4																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 21	SE	tel	chem_tel_SE	chem	-1					2107.5			4.4																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 22	SE	tel	chem_tel_SE	chem	-1					2040.5			3.4																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 24	SE	tel	chem_tel_SE	chem	-1					1703.8																									0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 27	SE	tel	chem_tel_SE	chem	-1					2046.3			2.7																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 29	SE	tel	chem_tel_SE	chem	-1					2134.9			4																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 30	SE	tel	chem_tel_SE	chem	-1					1506.5																									0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 31	SE	tel	chem_tel_SE	chem	-1					1729.3			5.7																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 34	SE	tel	chem_tel_SE	chem	-1					1124.4			6.1																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 35	SE	tel	chem_tel_SE	chem	-1					1531.4			5.4																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 36	SE	tel	chem_tel_SE	chem	-1					1624.7			4.5																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 19	sham	tel	chem_tel_sham	chem	-1					1729.6			0.6																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 23	sham	tel	chem_tel_sham	chem	-1					1634			4.1																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 25	sham	tel	chem_tel_sham	chem	-1					1196.1			3.3																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 26	sham	tel	chem_tel_sham	chem	-1					1856.9			4.5																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 32	sham	tel	chem_tel_sham	chem	-1					1333.6			2.3																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 43	sham	tel	chem_tel_sham	chem	-1					1854.6			5.1																						0																															
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 20	SE	tel	chem_tel_SE	chem	0					1875.3																									0		0.0245	0.0547	343.1172	402.2743	176.4579	150.5123	12.1369863	6.3611111	0.78571736	0.3875934	2.858116	2.285695	6.881656	6.98025																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 21	SE	tel	chem_tel_SE	chem	0					1875.9																									0		0.027	0.0619	385.1	427.6528	156.793	141.4137	2.760274	2.2881944	0.19325	0.14469861	2.149085	1.86585	5.564616	5.027248																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 22	SE	tel	chem_tel_SE	chem	0					1357.8																									0		0.0436	0.0525	351.4643	400.2206	172.208	150.7353	18.4894366	3.6868327	1.37652115	0.25076762	2.945504	2.416602	4.968292	5.846141																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 24	SE	tel	chem_tel_SE	chem	0					2168.3																									0		0.0437	0.0798	359.5483	402.9896	169.1998	151.6483	3.1712329	1.7430556	0.21056458	0.10725208	2.202633	2.066076	6.67824	6.685379																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 27	SE	tel	chem_tel_SE	chem	0					1690.8																									0		0.0264	0.0586	355.2793	400.3785	169.6552	151.0742	5.1232877	3.1354167	0.3438441	0.26226771	2.34567	2.063479	5.969255	5.936544																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 29	SE	tel	chem_tel_SE	chem	0					2180.8																									0		0.0213	0.0487	347.6725	396.9509	174.3734	152.7438	49.4701754	25.2084806	2.13980836	1.27222473	3.050663	3.318677	6.238304	7.044755																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 30	SE	tel	chem_tel_SE	chem	0					1812.5																									0		0.0307	0.0817	366.735	404.4099	165.0813	149.0408	52.7836879	5.0246479	0.4213332	0.4109331	2.53771	2.513532	6.143704	5.818193																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 31	SE	tel	chem_tel_SE	chem	0					2004.4																									0		0.0417	0.0762	344.1825	382.375	175.9009	158.6368	43.7735192	33.6354167	2.94523798	2.13163194	4.542304	3.972914	7.955296	8.274399																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 34	SE	tel	chem_tel_SE	chem	0					1968.2																									0		0.0286	0.0526	352.4281	403.7361	171.4764	149.2359	10.2996516	8.9201389	0.61505087	0.46765347	3.317161	3.528971	6.277044	5.944343																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 35	SE	tel	chem_tel_SE	chem	0					1981.3																									0		0.0214	0.043	367.2135	413.2569	164.4139	146.5594	197.5724382	144.3576389	12.89291406	9.70040124	6.463397	6.015663	8.858993	8.267407																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 36	SE	tel	chem_tel_SE	chem	0					1325.4																									0		0.0193	0.0491	356.4591	398.7563	168.8985	150.7638	86.4733096	17.4964539	2.2299739	0.91938967	2.836286	2.514932	5.913452	4.183719																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 19	sham	tel	chem_tel_sham	chem	0					1799.2																									0		0.0234	0.045	309.5442	365.6538	195.9884	169.0534	73.1721612	46.1971831	4.27675	2.79524173	4.544078	4.087615	8.015154	8.423429																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 23	sham	tel	chem_tel_sham	chem	0					1827.2																									0		0.0306	0.0669	336.7774	386.5833	180.0228	156.4892	197.5677656	48.0174825	8.64329952	2.67145559	7.006069	4.870402	11.377318	10.093478																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 25	sham	tel	chem_tel_sham	chem	0					1468.5																									0		0.0401	0.0581	337.9379	388.2708	180.8947	157.2604	73.9381443	24.5520833	4.28668195	1.49399756	4.48142	3.287457	8.747118	7.739056																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 26	sham	tel	chem_tel_sham	chem	0					1675.3																									0		0.0187	0.0351	352.0966	384.6632	171.9961	157.1211	6.9212329	3.8993056	0.46502778	0.23699757	2.691711	2.400299	5.813346	5.63639																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 32	sham	tel	chem_tel_sham	chem	0					1706.6																									0		0.014	0.0639	352.5684	390.5868	171.3412	154.6751	4.3310105	8.8993056	0.31571533	0.80934826	2.255581	2.759856	5.616518	6.447713																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 43	sham	tel	chem_tel_sham	chem	0					1942.4																									0		0.0155	0.0814	355.2759	404.2847	170.7232	149.4773	18.1164384	18.5729167	1.11969618	1.06408403	3.052753	2.642661	8.062071	7.76681																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 20	SE	tel	chem_tel_SE	chem	1		1		1	731.6			1.4																					0	0		0.0354	0.0923	408.9266	453.8542	147.1278	133.0378	0.5703422	0.3854167	0.02812434	0.01839063	1.28787	1.115388	4.30992	2.766011																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 21	SE	tel	chem_tel_SE	chem	1		2		2	1049			2.3																					2	0		0.0363	0.0857	426.4556	458.8051	141.0711	131.1981	0.8897338	0.4	0.04753726	0.02328351	1.79634	1.607833	4.195425	3.345448																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 22	SE	tel	chem_tel_SE	chem	1		2		2	203.7			2.3																					4	0		0.0374	0.1096	391.3874	435.125	153.8599	138.4919	5.6844106	3.3576389	0.36732129	0.20495868	2.390537	2.151944	4.998704	4.36551																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 24	SE	tel	chem_tel_SE	chem	1		1		1	1220.7																								5	0		0.054	0.0886	415.1737	441.3333	145.6327	136.9853	0.4068441	0.3888889	0.02169848	0.01948681	1.767628	1.729763	5.45179	4.865515																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 27	SE	tel	chem_tel_SE	chem	1		1		1	199.5			1.2																					4	0		0.0239	0.0895	389.4093	430.6562	154.6884	139.7766	2.513308	6.0034722	0.1375403	0.32120382	1.778424	2.012141	4.831865	5.172139																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 29	SE	tel	chem_tel_SE	chem	1		3		3	2140.9			4.8																					5	0		0.0369	0.0831	402.3372	434.8438	150.1498	138.7465	12.6832061	6.1944444	0.66521031	0.32598507	2.107171	1.914113	5.43781	4.317927																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 30	SE	tel	chem_tel_SE	chem	1		3		3	0																								4	0		0.0358	0.1096	408.8123	442.7604	147.6439	136.4013	2.6832061	8.1840278	0.17051641	0.4848059	1.93253	2.259211	4.47865	4.348543																
PostSE_chemical_telemetry	P11	rat	female	Sprague Dawley	Ko 31	SE	tel	chem_tel_SE	chem	1		2		2	810.9			1.3																					4	0		0.0336	0.0784	367.3602	408.8229	163.2918	147.5202	47.7519084	22.5833333	2.80265878	1.27830938	3.873905	2.921787	6.932699	5.619879																
